episodio,recompensa,passos,sucesso,epsilon
3890,958.6999999999999,15,1,0.31124494104134165
3891,906.9,14,1,0.31115156755902923
3892,903.3,10,1,0.31105822208876155
3893,973.3,9,1,0.31096490462213494
3894,973.3,9,1,0.3108716151507483
3895,1023.3,8,1,0.3107783536662031
3896,975.1,11,1,0.31068512016010325
3897,1026.9,12,1,0.3105919146240552
3898,990.5,16,1,0.310498737049668
3899,1025.1,10,1,0.3104055874285531
3900,983.3,8,1,0.3103124657523246
3901,1006.9,12,1,0.31021937201259886
3902,999.5,26,1,0.31012630620099507
3903,970.5,16,1,0.3100332683091348
3904,973.3,9,1,0.3099402583286421
3905,1023.3,8,1,0.3098472762511435
3906,975.1,11,1,0.30975432206826814
3907,1008.7,14,1,0.3096613957716477
3908,965.1,10,1,0.3095684973529162
3909,965.1,10,1,0.3094756268037103
3910,933.3,9,1,0.3093827841156692
3911,973.3,9,1,0.3092899692804345
3912,956.9,13,1,0.3091971822896504
3913,948.7,14,1,0.3091044231349635
3914,1023.3,8,1,0.309011691808023
3915,1023.3,8,1,0.3089189883004806
3916,955.1,11,1,0.30882631260399046
3917,983.3,8,1,0.3087336647102093
3918,956.9,13,1,0.3086410446107962
3919,1023.3,8,1,0.308548452297413
3920,925.1,12,1,0.3084558877617238
3921,1025.1,10,1,0.30836335099539525
3922,973.3,9,1,0.30827084199009663
3923,973.3,9,1,0.3081783607374996
3924,973.3,9,1,0.30808590722927837
3925,938.7,15,1,0.3079934814571096
3926,975.1,11,1,0.30790108341267247
3927,1023.3,8,1,0.3078087130876487
3928,923.3000000000001,10,1,0.3077163704737224
3929,986.9,12,1,0.3076240555625803
3930,1026.9,12,1,0.30753176834591156
3931,1025.1,10,1,0.30743950881540777
3932,978.7,15,1,0.30734727696276315
3933,1025.1,10,1,0.30725507277967434
3934,1006.9,12,1,0.30716289625784043
3935,953.3,9,1,0.3070707473889631
3936,985.1,10,1,0.3069786261647464
3937,1005.1,10,1,0.306886532576897
3938,1003.3,8,1,0.30679446661712395
3939,1026.9,12,1,0.30670242827713884
3940,975.1,11,1,0.3066104175486557
3941,903.3000000000001,10,1,0.3065184344233911
3942,975.1,11,1,0.3064264788930641
3943,873.3000000000001,11,1,0.3063345509493962
3944,850.5,17,1,0.3062426505841114
3945,956.9,13,1,0.3061507777889362
3946,1008.7,14,1,0.3060589325555995
3947,923.3000000000001,10,1,0.30596711487583284
3948,958.6999999999999,15,1,0.3058753247413701
3949,973.3,9,1,0.3057835621439477
3950,973.3,9,1,0.3056918270753045
3951,958.6999999999999,15,1,0.3056001195271819
3952,925.1,12,1,0.3055084394913238
3953,865.1,12,1,0.3054167869594764
3954,968.7,14,1,0.30532516192338854
3955,918.7,15,1,0.30523356437481153
3956,978.6999999999999,15,1,0.3051419943054991
3957,973.3,9,1,0.30505045170720746
3958,986.9,12,1,0.3049589365716953
3959,906.9000000000001,14,1,0.3048674488907238
3960,953.3,9,1,0.3047759886560566
3961,940.5,17,1,0.3046845558594598
3962,976.9,13,1,0.30459315049270197
3963,1026.9,12,1,0.3045017725475542
3964,1003.3,8,1,0.30441042201578994
3965,1023.3,8,1,0.30431909888918524
3966,1023.3,8,1,0.3042278031595185
3967,960.5,17,1,0.3041365348185706
3968,923.3,10,1,0.30404529385812507
3969,973.3,9,1,0.3039540802699676
3970,905.1,12,1,0.3038628940458866
3971,875.1,13,1,0.30377173517767286
3972,983.3,8,1,0.3036806036571196
3973,985.1,10,1,0.30358949947602243
3974,933.3,9,1,0.30349842262617965
3975,1023.3,8,1,0.3034073730993918
3976,1023.3,8,1,0.303316350887462
3977,876.9000000000001,15,1,0.3032253559821958
3978,1023.3,8,1,0.30313438837540113
3979,1028.7,14,1,0.3030434480588885
3980,975.1,11,1,0.30295253502447084
3981,938.7,15,1,0.30286164926396353
3982,982.3,18,1,0.30277079076918434
3983,908.7,16,1,0.3026799595319536
3984,975.1,11,1,0.302589155544094
3985,825.9000000000001,24,1,0.30249837879743074
3986,1023.3,8,1,0.3024076292837915
3987,1005.1,10,1,0.30231690699500635
3988,936.9,13,1,0.3022262119229079
3989,1041.3,28,1,0.302135544059331
3990,875.1,13,1,0.30204490339611323
3991,926.9000000000001,12,1,0.30195428992509443
3992,966.9,12,1,0.30186370363811693
3993,1025.1,10,1,0.3017731445270255
3994,1023.3,8,1,0.3016826125836674
3995,1023.3,8,1,0.3015921077998923
3996,986.9,12,1,0.3015016301675524
3997,973.3,9,1,0.3014111796785021
3998,1025.1,10,1,0.3013207563245986
3999,975.1,11,1,0.3012303600977012
4000,1025.1,10,1,0.3011399909896719
4001,983.3,8,1,0.301049648992375
4002,988.7,14,1,0.30095933409767733
4003,1026.9,12,1,0.30086904629744804
4004,1023.3,8,1,0.3007787855835588
4005,936.9,13,1,0.30068855194788374
4006,885.1,12,1,0.3005983453822994
4007,916.9,13,1,0.30050816587868473
4008,1025.1,10,1,0.30041801342892116
4009,833.3000000000001,11,1,0.3003278880248925
4010,925.1,12,1,0.3002377896584851
4011,1025.1,10,1,0.30014771832158754
4012,1023.3,8,1,0.30005767400609107
4013,975.1,11,1,0.29996765670388925
4014,1025.1,10,1,0.2998776664068781
4015,885.1,12,1,0.299787703106956
4016,1006.9,12,1,0.29969776679602395
4017,983.3,8,1,0.2996078574659852
4018,1023.3,8,1,0.2995179751087454
4019,973.3,9,1,0.2994281197162128
4020,835.1,13,1,0.29933829128029793
4021,985.1,10,1,0.29924848979291385
4022,983.3,8,1,0.299158715245976
4023,973.3,9,1,0.29906896763140217
4024,1005.1,10,1,0.2989792469411128
4025,973.3,9,1,0.2988895531670305
4026,892.3,19,1,0.2987998863010804
4027,973.3,9,1,0.2987102463351901
4028,923.3000000000001,10,1,0.29862063326128957
4029,975.1,11,1,0.2985310470713112
4030,976.9,13,1,0.2984414877571898
4031,983.3,8,1,0.29835195531086267
4032,973.3,9,1,0.2982624497242694
4033,935.1,11,1,0.29817297098935214
4034,978.7,15,1,0.29808351909805536
4035,978.6999999999999,15,1,0.29799409404232596
4036,956.9,13,1,0.2979046958141133
4037,935.1,11,1,0.29781532440536906
4038,1030.5,16,1,0.29772597980804744
4039,1006.9,12,1,0.29763666201410505
4040,1030.5,16,1,0.29754737101550083
4041,973.3,9,1,0.2974581068041962
4042,1025.1,10,1,0.29736886937215495
4043,975.1,11,1,0.2972796587113433
4044,1023.3,8,1,0.2971904748137299
4045,975.1,11,1,0.2971013176712858
4046,923.3000000000001,10,1,0.2970121872759844
4047,906.9000000000001,14,1,0.2969230836198016
4048,901.3,30,1,0.29683400669471566
4049,1026.9,12,1,0.29674495649270727
4050,975.1,11,1,0.2966559330057595
4051,992.3,18,1,0.2965669362258578
4052,1028.7,14,1,0.29647796614499006
4053,975.1,11,1,0.29638902275514656
4054,1026.9,12,1,0.29630010604832
4055,928.7,16,1,0.2962112160165055
4056,1025.1,10,1,0.29612235265170056
4057,973.3,9,1,0.29603351594590505
4058,985.1,10,1,0.29594470589112126
4059,983.3,8,1,0.29585592247935394
4060,956.9,13,1,0.29576716570261014
4061,1003.3,8,1,0.29567843555289935
4062,936.9,13,1,0.2955897320222335
4063,1005.1,10,1,0.2955010551026268
4064,1025.1,10,1,0.29541240478609604
4065,916.9000000000001,13,1,0.29532378106466023
4066,975.1,11,1,0.2952351839303408
4067,975.1,11,1,0.29514661337516174
4068,828.7,17,1,0.2950580693911492
4069,900.5,17,1,0.29496955197033187
4070,1030.5,16,1,0.29488106110474077
4071,1026.9,12,1,0.29479259678640934
4072,1023.3,8,1,0.29470415900737346
4073,925.1,12,1,0.29461574775967125
4074,973.3,9,1,0.2945273630353434
4075,1025.1,10,1,0.2944390048264328
4076,978.7,14,1,0.2943506731249849
4077,803.3000000000001,12,1,0.29426236792304744
4078,1005.1,10,1,0.2941740892126705
4079,1003.3,8,1,0.29408583698590673
4080,1010.5,16,1,0.293997611234811
4081,955.1,11,1,0.29390941195144055
4082,896.7000000000002,37,1,0.2938212391278551
4083,1025.1,10,1,0.29373309275611675
4084,976.9,13,1,0.29364497282828994
4085,1026.9,12,1,0.2935568793364415
4086,976.9,13,1,0.29346881227264054
4087,975.1,11,1,0.29338077162895876
4088,880.5000000000001,19,1,0.29329275739747007
4089,973.3,9,1,0.2932047695702508
4090,923.3000000000001,10,1,0.29311680813937974
4091,935.1,11,1,0.2930288730969379
4092,1025.1,10,1,0.29294096443500883
4093,1006.9,12,1,0.29285308214567835
4094,985.1,10,1,0.2927652262210346
4095,1025.1,10,1,0.29267739665316833
4096,883.3,10,1,0.2925895934341724
4097,973.3,9,1,0.29250181655614216
4098,738.5,39,1,0.2924140660111753
4099,930.5000000000001,18,1,0.29232634179137196
4100,1023.3,8,1,0.2922386438888346
4101,936.9,13,1,0.29215097229566794
4102,912.3,20,1,0.29206332700397925
4103,1023.3,8,1,0.2919757080058781
4104,1023.3,8,1,0.2918881152934763
4105,956.9,13,1,0.2918005488588883
4106,988.7,14,1,0.2917130086942306
4107,885.1,12,1,0.29162549479162236
4108,866.9,14,1,0.2915380071431849
4109,1026.9,12,1,0.29145054574104196
4110,940.5,17,1,0.2913631105773197
4111,1025.1,10,1,0.2912757016441465
4112,973.3,9,1,0.29118831893365327
4113,973.3,9,1,0.2911009624379732
4114,858.7,17,1,0.2910136321492418
4115,953.3,9,1,0.29092632805959706
4116,923.3000000000001,10,1,0.29083905016117917
4117,1023.3,8,1,0.2907517984461308
4118,936.9,13,1,0.290664572906597
4119,1023.3,8,1,0.290577373534725
4120,1023.3,8,1,0.2904902003226646
4121,1023.3,8,1,0.2904030532625678
4122,1023.3,8,1,0.2903159323465891
4123,1023.3,8,1,0.2902288375668851
4124,922.3000000000001,19,1,0.29014176891561505
4125,1023.3,8,1,0.2900547263849404
4126,935.1,11,1,0.2899677099670249
4127,925.1,12,1,0.28988071965403484
4128,925.1,12,1,0.2897937554381386
4129,983.3,8,1,0.2897068173115072
4130,1023.3,8,1,0.28961990526631376
4131,1023.3,8,1,0.28953301929473385
4132,1023.3,8,1,0.28944615938894547
4133,1025.1,10,1,0.2893593255411288
4134,1006.9,12,1,0.28927251774346646
4135,903.3000000000001,10,1,0.28918573598814346
4136,990.5,16,1,0.28909898026734704
4137,973.3,9,1,0.28901225057326685
4138,922.3,19,1,0.28892554689809485
4139,1025.1,10,1,0.2888388692340254
4140,983.3,8,1,0.2887522175732552
4141,986.9,12,1,0.28866559190798324
4142,976.9,13,1,0.28857899223041084
4143,903.3,10,1,0.2884924185327417
4144,1023.3,8,1,0.2884058708071819
4145,955.1,11,1,0.28831934904593975
4146,953.3,9,1,0.288232853241226
4147,973.3,9,1,0.2881463833852536
4148,1023.3,8,1,0.28805993947023806
4149,955.1,11,1,0.287973521488397
4150,933.3,9,1,0.2878871294319505
4151,1023.3,8,1,0.28780076329312093
4152,985.1,10,1,0.28771442306413303
4153,1026.9,12,1,0.2876281087372138
4154,1025.1,10,1,0.28754182030459263
4155,1023.3,8,1,0.2874555577585013
4156,1023.3,8,1,0.28736932109117375
4157,973.3,9,1,0.2872831102948464
4158,925.1,12,1,0.28719692536175795
4159,876.9000000000001,15,1,0.28711076628414944
4160,1026.9,12,1,0.28702463305426423
4161,1026.9,12,1,0.28693852566434797
4162,976.9,13,1,0.2868524441066487
4163,1025.1,10,1,0.28676638837341667
4164,846.9000000000001,14,1,0.28668035845690465
4165,976.9,13,1,0.2865943543493676
4166,988.7,14,1,0.2865083760430628
4167,873.3000000000001,11,1,0.2864224235302499
4168,1023.3,8,1,0.28633649680319084
4169,835.1,13,1,0.2862505958541499
4170,933.3,9,1,0.28616472067539367
4171,1006.9,12,1,0.28607887125919107
4172,1023.3,8,1,0.2859930475978133
4173,955.1,11,1,0.285907249683534
4174,1005.1,10,1,0.2858214775086289
4175,1023.3,8,1,0.2857357310653763
4176,723.3,14,1,0.2856500103460567
4177,896.9,13,1,0.2855643153429529
4178,986.9,12,1,0.28547864604835005
4179,1026.9,12,1,0.2853930024545355
4180,826.9000000000001,16,1,0.28530738455379917
4181,960.5,17,1,0.28522179233843303
4182,1025.1,10,1,0.2851362258007315
4183,1025.1,10,1,0.2850506849329913
4184,973.3,9,1,0.2849651697275114
4185,1005.1,10,1,0.28487968017659315
4186,978.6999999999999,15,1,0.2847942162725402
4187,1026.9,12,1,0.2847087780076584
4188,1025.1,10,1,0.28462336537425614
4189,982.3,19,1,0.2845379783646439
4190,1025.1,10,1,0.2844526169711345
4191,1026.9,12,1,0.28436728118604315
4192,1025.1,10,1,0.28428197100168734
4193,973.3,9,1,0.28419668641038687
4194,1023.3,8,1,0.28411142740446377
4195,935.1,11,1,0.28402619397624246
4196,983.3,8,1,0.2839409861180496
4197,1023.3,8,1,0.28385580382221415
4198,925.1,12,1,0.2837706470810675
4199,1023.3,8,1,0.2836855158869432
4200,1008.7,14,1,0.28360041023217714
4201,1008.7,14,1,0.2835153301091075
4202,1005.1,10,1,0.28343027551007477
4203,896.9000000000001,13,1,0.28334524642742176
4204,1025.1,10,1,0.28326024285349355
4205,985.1,10,1,0.28317526478063754
4206,965.1,10,1,0.28309031220120334
4207,903.3,10,1,0.283005385107543
4208,1023.3,8,1,0.2829204834920107
4209,787.7,27,1,0.2828356073469631
4210,1025.1,10,1,0.282750756664759
4211,1023.3,8,1,0.2826659314377596
4212,1025.1,10,1,0.28258113165832827
4213,983.3,8,1,0.28249635731883077
4214,956.9,13,1,0.28241160841163515
4215,945.1,10,1,0.2823268849291117
4216,966.9,12,1,0.28224218686363295
4217,953.3,9,1,0.28215751420757385
4218,1023.3,8,1,0.2820728669533116
4219,973.3,9,1,0.28198824509322556
4220,973.3,9,1,0.28190364861969763
4221,985.1,10,1,0.28181907752511176
4222,985.1,10,1,0.28173453180185426
4223,1023.3,8,1,0.2816500114423137
4224,973.3,9,1,0.28156551643888106
4225,975.1,11,1,0.2814810467839494
4226,973.3,9,1,0.28139660246991427
4227,1023.3,8,1,0.2813121834891733
4228,1023.3,8,1,0.28122778983412655
4229,1005.1,10,1,0.2811434214971763
4230,994.1,20,1,0.28105907847072714
4231,1023.3,8,1,0.2809747607471859
4232,885.1,12,1,0.28089046831896175
4233,983.3,8,1,0.28080620117846605
4234,973.3,9,1,0.2807219593181125
4235,973.3,9,1,0.28063774273031705
4236,1023.3,8,1,0.280553551407498
4237,985.1,10,1,0.28046938534207577
4238,1028.7,14,1,0.2803852445264732
4239,1026.9,12,1,0.28030112895311526
4240,1025.1,10,1,0.2802170386144293
4241,986.9,12,1,0.280132973502845
4242,1023.3,8,1,0.28004893361079414
4243,938.7,15,1,0.2799649189307109
4244,975.1,11,1,0.2798809294550317
4245,878.7,16,1,0.2797969651761952
4246,983.3,8,1,0.27971302608664234
4247,864.1,22,1,0.27962911217881636
4248,958.7,15,1,0.27954522344516275
4249,973.3,9,1,0.2794613598781292
4250,1023.3,8,1,0.27937752147016576
4251,1025.1,10,1,0.27929370821372473
4252,834.1,21,1,0.2792099201012606
4253,923.3000000000001,10,1,0.27912615712523026
4254,938.7,15,1,0.2790424192780927
4255,973.3,9,1,0.2789587065523093
4256,938.7,15,1,0.2788750189403436
4257,1025.1,10,1,0.2787913564346615
4258,637.5,48,1,0.2787077190277311
4259,1025.1,10,1,0.2786241067120228
4260,975.1,11,1,0.27854051948000924
4261,973.3,9,1,0.27845695732416526
4262,1023.3,8,1,0.27837342023696804
4263,988.7,14,1,0.27828990821089694
4264,923.3000000000001,10,1,0.2782064212384337
4265,885.1,12,1,0.27812295931206216
4266,1003.3,8,1,0.27803952242426855
4267,1005.1,10,1,0.27795611056754127
4268,1028.7,14,1,0.277872723734371
4269,923.3000000000001,10,1,0.2777893619172507
4270,1025.1,10,1,0.27770602510867554
4271,1023.3,8,1,0.27762271330114296
4272,1008.7,14,1,0.27753942648715263
4273,975.1,11,1,0.2774561646592065
4274,978.7,14,1,0.2773729278098087
4275,945.1,10,1,0.2772897159314658
4276,936.9,13,1,0.27720652901668635
4277,983.3,8,1,0.27712336705798135
4278,870.5,18,1,0.277040230047864
4279,975.1,11,1,0.27695711797884964
4280,1003.3,8,1,0.276874030843456
4281,1023.3,8,1,0.276790968634203
4282,875.1,13,1,0.27670793134361277
4283,1006.9,12,1,0.2766249189642097
4284,976.9,13,1,0.27654193148852046
4285,903.3,10,1,0.2764589689090739
4286,855.1,13,1,0.2763760312184012
4287,875.1,13,1,0.2762931184090357
4288,1003.3,8,1,0.276210230473513
4289,1025.1,10,1,0.27612736740437094
4290,975.1,11,1,0.2760445291941496
4291,1003.3,8,1,0.27596171583539136
4292,973.3,9,1,0.27587892732064073
4293,873.3000000000001,11,1,0.2757961636424445
4294,985.1,10,1,0.2757134247933518
4295,986.9,12,1,0.27563071076591383
4296,945.1,10,1,0.27554802155268404
4297,1023.3,8,1,0.2754653571462182
4298,978.7,15,1,0.2753827175390744
4299,1025.1,10,1,0.27530010272381267
4300,876.9000000000001,15,1,0.27521751269299555
4301,825.1,14,1,0.27513494743918765
4302,1025.1,10,1,0.2750524069549559
4303,1006.9,12,1,0.27496989123286947
4304,835.1,13,1,0.2748874002654996
4305,926.9000000000001,14,1,0.27480493404542
4306,1026.9,12,1,0.27472249256520637
4307,1023.3,8,1,0.2746400758174368
4308,935.1,11,1,0.2745576837946916
4309,948.7,14,1,0.2744753164895532
4310,1023.3,8,1,0.2743929738946063
4311,1025.1,10,1,0.2743106560024379
4312,935.1,11,1,0.2742283628056372
4313,925.1,12,1,0.27414609429679554
4314,983.3,8,1,0.2740638504685065
4315,955.1,11,1,0.27398163131336595
4316,916.9000000000001,13,1,0.27389943682397194
4317,973.3,9,1,0.27381726699292475
4318,973.3,9,1,0.2737351218128269
4319,973.3,9,1,0.27365300127628306
4320,1025.1,10,1,0.2735709053759002
4321,1028.7,14,1,0.2734888341042874
4322,1025.1,10,1,0.27340678745405617
4323,935.1,11,1,0.27332476541781997
4324,833.3000000000001,11,1,0.27324276798819463
4325,935.1,11,1,0.2731607951577982
4326,908.7,16,1,0.27307884691925083
4327,925.1,12,1,0.27299692326517505
4328,956.9,13,1,0.2729150241881955
4329,1003.3,8,1,0.2728331496809391
4330,973.3,9,1,0.2727512997360348
4331,918.7,15,1,0.272669474346114
4332,1005.1,10,1,0.2725876735038102
4333,896.9,13,1,0.27250589720175905
4334,976.9,13,1,0.2724241454325985
4335,958.7,15,1,0.27234241818896876
4336,966.9,12,1,0.2722607154635121
4337,1026.9,12,1,0.27217903724887305
4338,1025.1,10,1,0.2720973835376984
4339,985.1,10,1,0.27201575432263714
4340,965.1,10,1,0.2719341495963404
4341,983.3,8,1,0.27185256935146146
4342,1023.3,8,1,0.27177101358065603
4343,970.5,16,1,0.27168948227658185
4344,935.1,11,1,0.2716079754318989
4345,925.1,12,1,0.27152649303926935
4346,953.3,9,1,0.2714450350913576
4347,1025.1,10,1,0.27136360158083017
4348,953.3,9,1,0.27128219250035596
4349,906.9000000000001,14,1,0.27120080784260586
4350,903.3000000000001,10,1,0.2711194476002531
4351,956.9,13,1,0.27103811176597303
4352,915.9000000000001,24,1,0.27095680033244324
4353,958.6999999999999,15,1,0.2708755132923435
4354,1023.3,8,1,0.2707942506383558
4355,1023.3,8,1,0.2707130123631643
4356,1023.3,8,1,0.27063179845945534
4357,1023.3,8,1,0.2705506089199175
4358,873.3000000000001,11,1,0.2704694437372415
4359,935.1,11,1,0.27038830290412036
4360,896.9,13,1,0.27030718641324913
4361,933.3,9,1,0.2702260942573252
4362,973.3,9,1,0.270145026429048
4363,1023.3,8,1,0.27006398292111927
4364,973.3,9,1,0.2699829637262429
4365,806.9000000000001,16,1,0.26990196883712503
4366,1023.3,8,1,0.2698209982464739
4367,1025.1,10,1,0.26974005194699996
4368,976.9,13,1,0.2696591299314159
4369,975.1,11,1,0.2695782321924365
4370,875.1,13,1,0.26949735872277875
4371,953.3,9,1,0.26941650951516194
4372,1023.3,8,1,0.2693356845623074
4373,985.1,10,1,0.2692548838569387
4374,768.7,17,1,0.2691741073917816
4375,935.1,11,1,0.26909335515956406
4376,925.1,12,1,0.2690126271530162
4377,1003.3,8,1,0.2689319233648703
4378,1023.3,8,1,0.26885124378786085
4379,1005.1,10,1,0.2687705884147245
4380,953.3,9,1,0.2686899572382001
4381,986.9,12,1,0.26860935025102867
4382,908.7,15,1,0.2685287674459534
4383,883.3,10,1,0.2684482088157196
4384,921.3,29,1,0.2683676743530749
4385,1025.1,10,1,0.26828716405076897
4386,945.1,10,1,0.2682066779015537
4387,786.9000000000001,16,1,0.26812621589818325
4388,1010.5,16,1,0.2680457780334138
4389,1023.3,8,1,0.2679653643000038
4390,1023.3,8,1,0.2678849746907138
4391,1023.3,8,1,0.2678046091983066
4392,925.1,12,1,0.26772426781554715
4393,875.1,13,1,0.2676439505352025
4394,973.3,9,1,0.26756365735004195
4395,973.3,9,1,0.26748338825283696
4396,973.3,9,1,0.2674031432363611
4397,955.1,11,1,0.2673229222933902
4398,954.1,20,1,0.2672427254167022
4399,962.3,19,1,0.2671625525990772
4400,926.9000000000001,14,1,0.26708240383329745
4401,1026.9,12,1,0.26700227911214747
4402,973.3,9,1,0.2669221784284138
4403,1023.3,8,1,0.2668421017748853
4404,935.1,11,1,0.26676204914435286
4405,925.1,12,1,0.26668202052960954
4406,983.3,8,1,0.2666020159234507
4407,1005.1,10,1,0.26652203531867363
4408,1023.3,8,1,0.26644207870807807
4409,1023.3,8,1,0.2663621460844657
4410,785.1,14,1,0.26628223744064033
4411,910.5,16,1,0.2662023527694081
4412,1005.1,10,1,0.2661224920635773
4413,1026.9,12,1,0.2660426553159582
4414,1003.3,8,1,0.2659628425193634
4415,1023.3,8,1,0.26588305366660764
4416,1026.9,12,1,0.2658032887505077
4417,985.1,10,1,0.2657235477638825
4418,960.5,17,1,0.2656438306995534
4419,955.1,11,1,0.2655641375503435
4420,973.3,9,1,0.26548446830907846
4421,973.3,9,1,0.26540482296858575
4422,1023.3,8,1,0.2653252015216952
4423,1023.3,8,1,0.2652456039612387
4424,973.3,9,1,0.2651660302800503
4425,906.9,14,1,0.2650864804709663
4426,1005.1,10,1,0.265006954526825
4427,776.9000000000001,15,1,0.26492745244046695
4428,906.9000000000001,14,1,0.2648479742047348
4429,915.9,23,1,0.2647685198124734
4430,976.9,13,1,0.2646890892565297
4431,1025.1,10,1,0.2646096825297527
4432,923.3000000000001,10,1,0.2645302996249938
4433,1025.1,10,1,0.2644509405351063
4434,1023.3,8,1,0.2643716052529458
4435,956.9,13,1,0.2642922937713699
4436,1023.3,8,1,0.2642130060832385
4437,885.1,12,1,0.26413374218141356
4438,983.3,8,1,0.26405450205875913
4439,1005.1,10,1,0.2639752857081415
4440,1003.3,8,1,0.26389609312242907
4441,1006.9,12,1,0.2638169242944923
4442,1006.9,12,1,0.263737779217204
4443,1025.1,10,1,0.26365865788343884
4444,953.3,9,1,0.2635795602860738
4445,1023.3,8,1,0.263500486417988
4446,988.7,14,1,0.2634214362720626
4447,923.3000000000001,10,1,0.263342409841181
4448,906.9000000000001,14,1,0.26326340711822865
4449,983.3,8,1,0.2631844280960932
4450,1005.1,10,1,0.2631054727676644
4451,1003.3,8,1,0.26302654112583407
4452,1023.3,8,1,0.26294763316349634
4453,923.3000000000001,10,1,0.2628687488735473
4454,916.9000000000001,13,1,0.2627898882488852
4455,1006.9,12,1,0.26271105128241057
4456,960.5,17,1,0.26263223796702584
4457,925.1,12,1,0.26255344829563576
4458,1023.3,8,1,0.26247468226114706
4459,985.1,10,1,0.26239593985646875
4460,844.9,34,1,0.26231722107451183
4461,1023.3,8,1,0.26223852590818947
4462,966.9,12,1,0.262159854350417
4463,953.3,9,1,0.26208120639411187
4464,985.1,10,1,0.2620025820321936
4465,975.1,11,1,0.261923981257584
4466,935.1,11,1,0.2618454040632067
4467,973.3,9,1,0.2617668504419878
4468,1025.1,10,1,0.2616883203868552
4469,1005.1,10,1,0.2616098138907391
4470,953.3,9,1,0.2615313309465719
4471,1023.3,8,1,0.2614528715472879
4472,973.3,9,1,0.26137443568582375
4473,955.1,11,1,0.26129602335511803
4474,925.1,12,1,0.26121763454811153
4475,984.1,20,1,0.2611392692577471
4476,1023.3,8,1,0.2610609274769698
4477,923.3000000000001,10,1,0.26098260919872673
4478,885.1,12,1,0.2609043144159671
4479,1003.3,8,1,0.2608260431216423
4480,923.3,10,1,0.26074779530870584
4481,986.9,12,1,0.26066957097011323
4482,905.1,12,1,0.2605913700988222
4483,1025.1,10,1,0.2605131926877926
4484,915.1,11,1,0.2604350387299863
4485,1003.3,8,1,0.2603569082183673
4486,876.9000000000001,15,1,0.2602788011459018
4487,1026.9,12,1,0.260200717505558
4488,1025.1,10,1,0.26012265729030637
4489,1026.9,12,1,0.26004462049311927
4490,925.1,12,1,0.25996660710697134
4491,895.1,11,1,0.25988861712483924
4492,923.3000000000001,10,1,0.2598106505397018
4493,1005.1,10,1,0.2597327073445399
4494,1003.3,8,1,0.25965478753233656
4495,873.3000000000001,11,1,0.25957689109607684
4496,1023.3,8,1,0.25949901802874803
4497,788.7,18,1,0.2594211683233394
4498,973.3,9,1,0.2593433419728424
4499,1008.7,14,1,0.25926553897025056
4500,1025.1,10,1,0.2591877593085595
4501,983.3,8,1,0.2591100029807669
4502,1028.7,14,1,0.2590322699798727
4503,955.1,11,1,0.25895456029887876
4504,975.1,11,1,0.2588768739307891
4505,926.9000000000001,14,1,0.2587992108686099
4506,975.1,11,1,0.2587215711053493
4507,1003.3,8,1,0.25864395463401774
4508,955.1,11,1,0.2585663614476275
4509,905.1,12,1,0.25848879153919324
4510,1025.1,10,1,0.2584112449017315
4511,1026.9,12,1,0.258333721528261
4512,980.5,17,1,0.25825622141180254
4513,973.3,9,1,0.25817874454537904
4514,1025.1,10,1,0.25810129092201545
4515,933.3,9,1,0.25802386053473886
4516,862.3000000000001,21,1,0.25794645337657846
4517,975.1,11,1,0.2578690694405655
4518,975.1,11,1,0.25779170871973334
4519,983.3,8,1,0.25771437120711743
4520,923.3000000000001,10,1,0.2576370568957553
4521,973.3,9,1,0.25755976577868656
4522,1023.3,8,1,0.25748249784895294
4523,985.1,10,1,0.2574052530995983
4524,1026.9,12,1,0.2573280315236684
4525,986.9,12,1,0.2572508331142113
4526,953.3,9,1,0.25717365786427704
4527,1023.3,8,1,0.2570965057669178
4528,822.3000000000001,19,1,0.2570193768151877
4529,953.3,9,1,0.2569422710021432
4530,973.3,9,1,0.25686518832084254
4531,1023.3,8,1,0.2567881287643463
4532,955.1,11,1,0.25671109232571704
4533,925.1,12,1,0.2566340789980193
4534,985.1,10,1,0.25655708877431993
4535,1012.3,18,1,0.25648012164768763
4536,923.3000000000001,10,1,0.25640317761119336
4537,975.1,11,1,0.25632625665791
4538,878.7,14,1,0.2562493587809126
4539,1003.3,8,1,0.25617248397327835
4540,935.1,11,1,0.2560956322280864
4541,883.3,10,1,0.256018803538418
4542,1023.3,8,1,0.2559419978973565
4543,1023.3,8,1,0.2558652152979873
4544,1005.1,10,1,0.25578845573339787
4545,1003.3,8,1,0.25571171919667784
4546,950.5,16,1,0.25563500568091885
4547,973.3,9,1,0.25555831517921457
4548,973.3,9,1,0.2554816476846608
4549,1023.3,8,1,0.2554050031903554
4550,926.9000000000001,14,1,0.2553283816893983
4551,1023.3,8,1,0.2552517831748915
4552,955.1,11,1,0.25517520763993906
4553,1003.3,8,1,0.25509865507764706
4554,973.3,9,1,0.2550221254811238
4555,970.1,11,1,0.2549456188434795
4556,933.3,9,1,0.25486913515782644
4557,904.1,21,1,0.2547926744172791
4558,1026.9,12,1,0.2547162366149539
4559,975.1,11,1,0.25463982174396943
4560,973.3,9,1,0.25456342979744623
4561,1023.3,8,1,0.254487060768507
4562,973.3,9,1,0.2544107146502765
4563,520.0999999999999,65,1,0.2543343914358814
4564,1023.3,8,1,0.2542580911184506
